OBJECTID,Tract_N,SPA,SD,CD,totUnshelt,totShelt,totPeople,Shape__Area,Shape__Length,GlobalID
266,127520,2,3,6,27.72,0,27.72,370860.01574707,2431.92377881794,0289d3cf-395d-4538-8132-58fdec5afb51
267,127603,2,3,6,14.053,0,14.053,434940.150146484,2973.4572362438,5dd724d5-ee3f-4bd2-ad3a-1a63aea652e7
268,127605,2,3,6,3,0,3,649666.113708496,3224.10445484697,a4d2385c-4ea2-45b1-9f92-10bc3c2ececb
269,127606,2,3,6,7.618,0,7.618,548169.748596191,2972.51398144986,9c8d0a19-2c67-4011-8740-e2c2ac862b3a
270,127712,2,3,6,12.511,0,12.511,568519.362060547,2992.56044746783,622df771-526d-4544-9ea3-5ea338016b69
271,127803,2,3,6,13.29,0,13.29,640705.339477539,3208.50952403065,7d2dc019-9b52-40ad-91d5-2bd7f0cdb4c4
272,127804,2,3,6,2,0,2,639232.029174805,3198.13907134812,784e6a39-d923-4100-a3c3-71e671f31729
273,127806,2,3,6,8.676,0,8.676,684323.332885742,4113.64047194893,ff0fa47e-fb82-4ee6-9862-eaa297000fbc
274,127910,2,3,6,15.477,0,15.477,650451.839233398,3227.61728737039,fdc9943a-cfc4-490a-a852-5af2c8165100
275,127920,2,3,2,9.67,0,9.67,649796.732543945,3224.26397041471,7b5d600a-cf4e-4077-8a9d-9da6a3cf44fc
276,128102,2,3,2,14.536,0,14.536,649904.506408691,3224.73156229665,de4e5ac5-1b55-4049-8180-0c7f33082aa7
277,128210,2,3,6,87.506,56,143.506,550872.937194824,2978.78286906553,862db1f6-90da-4a27-902d-85aa9863e132
278,128220,2,3,2,7,0,7,565853.070373535,3055.22886698981,25f56463-3aaf-492a-ad1f-f60e02a7f0d2
279,128303,2,3,6,32.497,0,32.497,414605.977294922,2979.21718736214,3fa174ab-587b-4f11-8bcf-ce30de406678
280,128400,2,3,4,38.505,0,38.505,1734741.35357666,6882.55996083014,779b4170-fbb4-457b-ac9e-4ad50b240b4e
281,128500,2,3,4,11.019,0,11.019,975415.560852051,4030.39398921122,fce88764-b573-4ee5-940c-d152a9901533
282,128601,2,3,4,19.083,0,19.083,673679.115905762,4214.66108856507,891c52c8-db21-4e8b-bfbc-b2af6bbfd628
283,103101,2,5,7,7.559,0,7.559,2012129.35571289,7468.79574538356,f5f5e705-d6d8-4bf4-8c81-6233028be2c7
284,103102,2,5,7,3,0,3,1242352.5098877,5033.95265177189,880fd2ef-6bfb-4d77-950e-0088805e99b9
285,103200,2,5,7,34.16,0,34.16,7435165.25750732,15730.5757523891,04d516ea-f1c8-45d7-9af3-5f74fedc9354
286,103300,2,5,7,1,0,1,6126475.17785645,11171.9575631404,2abeffb5-2733-423e-84f7-adcf0a94d18e
287,103400,2,5,7,7.338,0,7.338,2501181.71466064,7561.80451897225,bce9c103-806a-4277-8271-a5ba17442c2a
288,104105,2,3,7,7.015,0,7.015,585814.280090332,3550.70912588876,4b0d38c0-e453-4b5d-9aac-f60abd66adc4
289,104108,2,3,7,19.213,0,19.213,1100541.62475586,5675.64926573662,f5cd1833-6424-4330-a247-a581f13e2e6a
290,104124,2,3,7,16.967,0,16.967,4508321.40270996,11341.0824361573,4420507c-2aed-4c1e-8602-3be5717b62cb
291,104203,2,3,7,5.28,0,5.28,709043.532287598,3371.55329304885,3e383284-1e2d-4b88-9207-7b7437d303cb
292,104204,2,3,7,5.493,0,5.493,2655806.44177246,9133.024023523,dbde9970-7f37-4fbd-8558-7ef66dc10a03
293,104310,2,3,7,49.575,0,49.575,1504196.21826172,5819.05482948345,0639c580-c93e-42ae-a40c-9962a937dcdd
294,104401,2,3,7,18.3,0,18.3,686630.044555664,3790.14805561014,575b53fa-ebc9-4b03-8a63-c5b8452b8a64
295,104403,2,3,7,20.371,0,20.371,696710.288146973,4902.45128803437,5fe29e5d-93a2-465f-845b-86b6d85cd866
296,104500,2,3,7,4.237,0,4.237,531849.580505371,3447.29243976619,8bc51713-a4b3-4df5-92b5-2647f3fb532e
297,104610,2,3,7,8.068,0,8.068,592924.625,3538.36470241791,3f67ca95-b534-4e17-91dd-26ae88a68a15
298,104620,2,3,7,9.474,0,9.474,531965.54083252,3447.21827231141,882d8330-3a64-42d4-9bb7-83fdbd33070f
299,104703,2,3,7,50.276,0,50.276,1154112.74267578,4573.49009370973,ee6f48b1-bd61-4c23-8e1b-a5e0bd9c75cd
300,104704,2,3,7,7.121,12,19.121,1667642.50463867,5160.45094346354,fe00c8ac-860e-40f8-91ff-aef9ea1f9eaf
301,104810,2,3,7,14.029,0,14.029,1125344.61749268,4344.52460813774,b2ce19c7-6f0c-4f3a-8588-b863516946fe
302,104822,2,3,7,7.324,0,7.324,609600.820373535,4216.01570581853,49785ad8-e98b-41d8-bfb1-70f5b624fd0e
303,106010,2,5,7,7.254,0,7.254,2541918.83093262,7268.86639419489,0b5aba45-1b74-4108-bcc9-f2ee5b76da42
304,106020,2,3,7,0,0,0,2013800.11077881,6851.33324645509,c36e661a-5579-4e26-bde2-3dbf1c1024bc
305,106111,2,3,7,6.763,0,6.763,3819809.93505859,10396.3056687292,b05b140a-9e90-45b3-8ba1-422dad30ec92
306,106112,2,3,7,61.971,0,61.971,3238981.22515869,14661.1923146461,0b7e451e-622c-42cc-8cb4-ad8bf2f5476b
307,106114,2,3,7,17.918,0,17.918,958021.764648438,5429.93104807492,57f14ecb-392b-41e9-bca2-2c5c3f2586e1
308,106405,2,3,7,4.507,0,4.507,1170650.53607178,4420.37738871035,fc440298-9116-462b-a3ad-c6ac3465f928
309,106406,2,3,7,123.853,0,123.853,2066642.23699951,6496.55996083383,b74cecb6-85a7-4fe3-86e0-8d5d8c5a04bc
310,106407,2,3,7,20.856,0,20.856,232464.743713379,1938.75185257083,a21ec96d-7506-42e7-a7c5-2460ff6143e0
311,106510,2,3,7,56.498,0,56.498,5762188.43518066,11312.2228438141,a4c83c42-348e-4a77-8d49-383a40dbf968
312,106520,2,3,7,14.435,0,14.435,2209815.65466309,6033.50467964566,5b506da3-950e-4e60-aa24-7f21d8586669
313,106603,2,5,12,0,0,0,15300619.6248779,18259.0843613109,e8c8e457-b24f-4841-9165-9b6185276c92
314,106604,2,3,7,29.668,0,29.668,2615197.12054443,7966.06000889987,99f4cca2-32d7-4e75-9908-7493583ca5a9
315,106642,2,5,12,7.763,0,7.763,1568476.96447754,6047.53230798263,37348092-5598-436d-a766-aff0b9bad110
316,106643,2,5,12,0,0,0,4352238.97442627,9695.6856687532,7800e914-1428-4147-b263-bdebbc7653a8
317,106645,2,5,12,0,0,0,2524805.14556885,9016.95006021443,3337a882-4feb-4fc4-beac-24a7003e6fd3
318,106646,2,5,12,0,0,0,1492587.95837402,7017.44986790894,5e250a05-5740-407f-8f2e-5edcc62c902f
319,106649,2,3,7,3.831,0,3.831,1097887.7119751,6113.11488247894,d108afa5-473f-4efa-8a94-8760dab7657f
320,107010,2,3,7,5.449,0,5.449,681084.002380371,3940.7914078206,58f790e7-a409-48fe-b320-48efbb203137
321,108101,2,5,12,0,0,0,1149993.52160645,4343.63185095276,506fc68b-8f21-4d80-bb89-d1b89fa2ce51
322,108102,2,5,12,0,0,0,2190819.53857422,5596.10962465183,db7b219e-79f4-4837-b7fe-55d757227e31
323,108103,2,5,12,1.618,0,1.618,2502946.42669678,10820.9913196648,1c0cf48f-141a-4b5e-87ab-39b34cba1f16
324,108104,2,5,12,1.831,0,1.831,838068.406616211,4456.63179386222,1da8bac4-90b0-4f44-9d26-1ddedf455fae
325,108201,2,5,12,5.28,0,5.28,2817651.56719971,9081.84827631596,ba1ebca9-c393-4702-8ce8-38f417a32f00
326,109100,2,3,7,47.788,0,47.788,2723874.77655029,7999.11783681701,19cbb93e-84f6-4eb0-98af-14e612f42e61
327,109200,2,3,12,0,0,0,1194580.97460938,4548.66306753223,9b4a3bcb-bd49-4520-b76b-b6406ac5eac1
328,109300,2,3,12,5.077,0,5.077,1217228.90118408,5299.61991627583,d0969f69-fbec-403d-ba8e-28405779c138
329,109400,2,3,7,9.155,0,9.155,1274963.47125244,5325.21992717868,b45ec847-e4a3-42ff-9bd3-3b9ba8878f8f
330,109500,2,3,7,6.715,0,6.715,1199496.80761719,6250.50135372041,35ff9e4b-d63b-4101-a266-f93a96bdc3c9
331,109603,2,3,7,11.783,0,11.783,1000470.31396484,4095.11046619383,82ff12e4-d8b6-438a-a9c7-4cb8abe8a89d
332,109604,2,3,7,12.068,0,12.068,1177114.78656006,4378.50623588888,5a16722f-7d2e-4961-99a5-3cd76302a0e1
333,109700,2,3,12,9.966,0,9.966,1607983.16699219,5464.59882263759,254637c0-55ea-4035-abe1-b2ea40c648e1
334,109800,2,3,12,0,0,0,1399717.34820557,5055.89156658605,dcd9f25b-fb52-4b16-b648-bf23fad1e04a
335,111201,2,5,12,8.899,0,8.899,1914474.0213623,7672.80860118422,eb956c6b-2352-40b9-adbf-b320616f874d
336,111202,2,5,12,8.121,0,8.121,1867576.42443848,6326.65649132288,8b41d063-e17b-4ea3-a33b-3fb570c04493
337,111204,2,5,12,1.618,0,1.618,3345342.49212646,7815.03485849653,724a886f-e0c1-402b-b862-42b2b8f30eae
338,111206,2,5,12,2,0,2,2614749.15631104,7312.40899355482,075db4b7-b524-4943-b2b9-40d88853139a
339,111301,2,5,12,14.522,0,14.522,2003344.74902344,6522.85235815192,e04c2f3f-8e7c-45c7-b0e6-848a97cf4dea
340,111400,2,5,12,3.449,0,3.449,1815878.06744385,5530.07082168126,8fc06e23-8a5b-4f2c-bf7c-24df3106e657
341,113101,2,5,12,4.662,0,4.662,2285081.95617676,6461.95622030219,93bf77e3-b973-47a1-8f21-c42920d18dcd
342,113102,2,5,12,6.353,0,6.353,3661020.91485596,7571.2148084515,aa341771-bb00-4165-8a14-d7b96a3781b2
343,113211,2,5,12,9.155,0,9.155,7268786.48724365,11478.3413812179,7547fd03-0d0b-494b-8e23-3ad182f4ac84
344,113213,2,5,12,12.392,0,12.392,1299740.28948975,5136.75628213097,44ca8203-cffa-4416-b3e3-69c6e444973e
345,113231,2,5,12,0,0,0,4163273.47174072,12818.758675479,17569aba-515c-4cbd-ba5b-9ac9316e9609
346,113232,2,5,12,0,0,0,2062040.46380615,7157.53858486958,7586c40c-8f8a-497f-98d8-4e1c199a83c0
347,113234,2,3,3,18.439,0,18.439,1021177.25128174,5111.01737063707,952d4148-2d18-4ba2-b52a-400e5fc5d244
348,113235,2,5,3,0,0,0,1444044.90246582,8670.36256157425,6e1b8fbe-6acf-4d37-ad71-d97f0f66e2bc
349,113237,2,5,12,21.682,0,21.682,4738623.06689453,11007.4433809083,2e4f53b3-c4f7-4112-a144-0f6fade8da37
350,113303,2,5,12,78.663,15,93.663,4092412.18121338,9415.23872530864,3a8f3e88-40fb-4e0e-9efc-0b3db5de846e
351,113322,2,5,12,1.831,0,1.831,1782193.89483643,6126.73249078316,4a17884e-1ed8-4a43-8af1-67dbdecd54c5
352,113401,2,3,12,19.097,0,19.097,2455696.5133667,6315.47665911826,394aa786-5944-4e91-8ae9-843c1cc4d189
353,113421,2,3,3,40.879,0,40.879,2221779.82617188,6595.89537062983,ebea5318-01d8-47b4-aff1-eb1c75ad9af9
354,113422,2,3,3,7.908,0,7.908,1532985.97845459,5542.63800360125,e298cbe4-8d6c-4f94-8159-616cecd4661a
355,115103,2,5,12,0,0,0,1524108.80566406,6798.16555353221,eb55dd75-c556-47b4-a4aa-c3af800b17f7
356,115104,2,3,12,0,0,0,1024886.30566406,6188.33475478719,9872278f-1879-46d1-811f-8793d2777ba3
357,115201,2,3,12,3.831,0,3.831,1363344.2210083,5533.06509143139,dd339d6c-28e4-4ccf-8640-7910eaa734a3
358,115301,2,3,12,10.29,0,10.29,1662624.70373535,6648.40640094185,4a4cbe06-57f1-423c-bfe5-808b363fbab8
359,115302,2,3,12,0,0,0,838447.615478516,3831.49537546963,043180e9-ce46-4959-b82f-299b0259d6dd
360,115403,2,3,12,4.507,0,4.507,713723.655212402,3383.6165663747,b9c70bf8-b402-43f6-bec4-4ddd8f668c53
361,115404,2,3,12,6.686,0,6.686,956770.063598633,3968.83128615858,ba63bda5-3db3-4b90-839a-796eb595b897
362,117101,2,3,7,0,0,0,783344.801513672,3568.77054798473,b6c27939-ab57-40c7-9a8c-028310ec4a8d
363,117201,2,3,7,20.846,0,20.846,786032.011108398,4171.5046122723,5b86fc2f-d9c0-4aad-9f47-000416d7ff29
364,117202,2,3,12,13.382,0,13.382,1823635.19158936,5515.8874326385,39f36d00-b8d6-475d-97d9-ae61fa0406bb
365,117301,2,3,12,0,0,0,1329741.09228516,4927.40684710236,d5af4912-9174-45b3-a445-194a3a82382b
366,117302,2,3,12,74.967,0,74.967,2071485.31512451,7971.27419461881,be2a1a15-330e-4965-8121-d1d80e7a1bda
367,117404,2,3,12,10.12,0,10.12,1768500.04870605,5399.70359731981,3745cc9b-fb17-4e77-b7de-95c015015ff5
368,117407,2,3,6,13.324,0,13.324,198548.28125,1797.78893703206,6a71c82a-d441-4683-938a-edbcb0275ff5
369,117408,2,3,6,19.372,0,19.372,377109.755493164,2515.78290908471,f764228a-1a3f-43f5-97a9-5d403c2049d2
370,117520,2,3,6,9.618,21,30.618,315117.055358887,2357.45824134302,c8949338-07d3-48d0-a95a-041a6dd00fed
371,117530,2,3,6,23.835,0,23.835,561345.763366699,3033.55715529713,85d8c7b4-a915-451f-9433-14a257fbba04
372,119001,2,3,6,10.425,0,10.425,1070656.84014893,4243.80171759472,ec8ae0f0-b5a7-4a29-9887-5631410bb90b
373,119002,2,3,6,11.783,0,11.783,1695583.70849609,6568.49756536775,2dd6f6bf-5008-46dc-91d9-c8617f7d86b3
374,119202,2,3,6,8.739,0,8.739,963790.582580566,5134.67978645226,15de7fd2-8012-4861-b7ed-ff399b58e1ca
375,119310,2,3,6,0,0,0,438356.381958008,3058.54957124502,6c250486-502d-4413-9d2b-0dde547275f6
376,119340,2,3,6,0,0,0,122345.276062012,1413.10395804999,a830429c-061d-44dd-8e28-c2b268e59621
377,119342,2,3,6,7.966,0,7.966,219441.929138184,1862.34187932552,8919f746-3837-43ec-925b-b0c3d060577f
378,119400,2,3,6,0,0,0,1123704.81756592,4320.53900492595,d22b5d5f-9279-4ba2-8ac5-287d06afac59
379,119700,2,3,6,7.121,0,7.121,1330114.95928955,6180.69355752159,9897f6ab-1e44-4961-8bce-55ec3ae8deb9
380,119900,2,3,6,3,0,3,1053016.75836182,4436.07549226295,dd23d9b8-19cf-4f8b-83c1-a4bb5e187964
381,120010,2,3,6,15.202,0,15.202,553133.588867188,3114.44185409743,602ba32a-4bfc-4aae-b71d-0f487d83777d
382,120020,2,3,6,2,0,2,559198.063415527,4953.15577965591,af446005-f508-497b-b8b4-e4eb72bf930f
383,120103,2,3,6,0,0,0,153108.436706543,1703.99718466708,9a916336-6c22-48eb-a374-e2d19af460f0
384,120104,2,3,6,40.406,0,40.406,435212.205200195,3081.16712907741,7046af37-150b-4cee-bf2d-c469f8c3495b
385,120105,2,3,6,4,0,4,547454.178161621,4785.03211790768,2cf72ad6-cfe5-44c5-b16e-dfc8d95c6f3b
386,120108,2,3,6,8.129,0,8.129,399412.90057373,2560.36112257117,af7b8c0f-3cc0-4c44-845a-e055603e5886
387,120300,2,3,6,6.077,0,6.077,1734468.88983154,5629.12237514165,7145d337-b2db-49f5-b0cb-2e21945bc4ee
388,120400,2,3,6,14.169,0,14.169,1062867.30822754,5257.53010665812,97ad3998-f221-4071-8525-52c8d59ea01d
389,121010,2,3,6,9.324,0,9.324,2059200.83984375,5892.68247681471,3892793b-d4e5-4134-b4c1-f769b860ed0a
390,101110,2,5,7,15.884,0,15.884,1139379.50701904,4568.85939517905,22a092d2-c870-4e84-824a-336bb4bb5b70
391,101122,2,5,7,3.618,0,3.618,2696267.31878662,9241.83019406405,a8dbfa27-2c1d-4c0f-860d-ddad3265ecd8
392,101220,2,5,7,14.406,0,14.406,695482.395324707,3839.28451142821,abbc9fc2-9ea6-449f-8094-52c5d15e3269
393,101300,2,5,7,7.324,0,7.324,2572490.21740723,8816.38407513144,c0a12765-b2c6-4b9c-9112-d5905beab7a2
394,101400,2,5,7,4,0,4,6308274.80511475,12908.349091479,9ebbf405-174f-44cb-8540-2f6ad1dca546
395,212304,4,2,10,9.052,0,9.052,206071.550720215,1923.69400282172,dc228447-9fe4-4804-a375-c6c2a06c76a1
396,212305,4,2,10,4.874,0,4.874,108258.641357422,1329.64792407557,7a7e40cf-b288-43e2-b0d9-17fd89ba91f3
397,212410,4,2,10,3,0,3,157453.009094238,1693.43746346295,b7820253-f59a-4169-a4c7-54798131a1f9
398,212420,4,2,10,15.84,0,15.84,143717.789489746,1512.19872364196,c57f2bfd-314e-4ece-a269-cc987e529310
399,212502,4,2,10,19.307,0,19.307,285681.747009277,2518.99468516328,9df62fda-080a-4b3b-805f-27e5538b9bcb
400,212610,4,2,4,8.246,0,8.246,357715.268737793,2555.66636808017,8d880e4b-9b31-4c5c-9335-e94239f818e7
401,212620,4,2,4,3.237,0,3.237,289420.551147461,2424.75347119598,83402a40-11bb-4670-b162-c2f717a79948
402,212701,4,2,4,2.831,0,2.831,454928.64642334,2899.31921343363,d4b6ba64-79bb-43dd-a2be-e40dbf6e737b
403,212702,4,2,4,0,0,0,899615.310546875,4021.09937329327,0668a7b6-5d15-47cc-b4b0-06a8617986a3
404,212900,4,2,10,35.999,0,35.999,384066.532226563,2623.65925223994,cf4e0116-cf3d-458c-ab5b-ae9d1f9448f5
405,213100,4,2,10,2.618,0,2.618,525635.668029785,3042.57936491472,a536b56a-9d3d-4109-92c5-f1a8ed19f3f2
406,213201,4,2,10,10.531,0,10.531,335657.012939453,2502.47646750885,6babd064-bbc5-4157-b4e8-60f22e93d541
407,213310,4,2,1,14.178,0,14.178,311955.253112793,2383.9722402276,c6ce8f6c-a637-401c-86eb-9b07ce726ad8
408,213320,4,2,1,12.812,0,12.812,312651.566711426,2393.60646132354,a6242140-5187-4570-85de-da320d9bfc50
409,213401,4,2,1,6.409,0,6.409,196100.373596191,1930.11280677818,93caea99-809c-4678-a809-c39cce0deb00
410,214000,4,3,5,17.058,0,17.058,1013423.12744141,4073.73113252033,c69d65b7-2c67-4600-a346-ffb8533417ec
411,214100,4,3,5,3,0,3,1095939.09765625,4298.97828622676,8ce1c23c-fc39-4b33-947d-60aa9a86e080
412,214400,4,3,5,9.405,0,9.405,344879.908203125,2427.67964517779,13831a42-e3ad-4459-bcbb-416a8c501759
413,214501,4,3,4,22.526,0,22.526,754216.425109863,4273.91972896989,0d151173-c701-4faf-903a-9e9eccfc70ac
414,214503,4,3,4,0,0,0,233815.202697754,2118.445783512,3ca158d6-fb88-451c-b273-f305469db646
415,214600,4,3,5,10.202,0,10.202,582235.476501465,3084.53479436215,c2498b9f-2752-4f5a-8535-d79790389da9
416,214700,4,3,5,18.478,0,18.478,594254.054260254,3119.73733617192,cae0e7c7-7bf4-4b3b-9fe3-e9dbe17abfee
417,214800,4,3,5,21.029,0,21.029,578416.517272949,3427.97371173417,6a1d7503-bb40-4005-ba40-43370d44e604
418,214902,4,3,5,11.59,0,11.59,486448.618652344,2823.65978269127,d1482395-f611-4d71-825f-b514a0b01220
419,215101,4,3,4,14.555,0,14.555,355442.603393555,3142.48778895717,40e1fb84-e030-452d-9806-98147ce1d045
420,215102,4,3,4,9.676,0,9.676,257978.539245605,2491.23838380118,af853696-7228-472d-9545-8862324b1be5
421,216200,4,2,4,5.662,0,5.662,960533.664245605,4243.39162510739,5e22b73b-55c5-4863-bd8c-0962487acb62
422,216300,4,2,5,7.507,0,7.507,1274674.82208252,5764.34461426819,f44c8c32-4684-4aa2-adb1-120051432e99
423,216401,5,3,5,2,0,2,410923.765319824,2598.59046293619,c9e600bc-6d6d-4400-b77a-9f9f8ea3c79c
424,216700,4,2,10,20.469,0,20.469,778416.397216797,3571.86557900685,cfd941d9-2325-41ff-a009-ea0ee9758596
425,216800,4,2,5,8.154,0,8.154,741194.037597656,3522.57577744262,ab8fee2d-d88a-444d-957f-2d15dbb9af87
426,216900,4,2,10,25.42,0,25.42,1104380.86981201,4528.90560601825,8ba4d5e0-a7eb-41f7-b45a-b934ee315ae5
427,217002,5,2,5,2,0,2,773155.81817627,3519.95255876357,38865de3-d5c2-4322-ab44-791a16fb09bb
428,217100,4,2,10,9.71,0,9.71,898588.917785645,3912.43729423504,2f967709-b121-4249-bc18-d1c21504c4bc
429,217200,4,2,10,29.254,0,29.254,928976.780883789,4570.39860267707,6bd34236-8f10-481b-ac88-dc133b377b77
430,218110,4,2,10,22.908,0,22.908,600625.069458008,3890.15597342757,56615c46-e71e-48da-a445-e6fc67f4bfe0
431,218210,4,2,10,4.676,0,4.676,374341.73223877,2590.10168859103,ea55b8d7-6996-40bd-ba0d-5dd60adf9591
432,218220,4,2,10,6.052,0,6.052,678534.540466309,3470.75034276985,58a1ade0-b9fa-4357-a55f-d9b370bb542b
433,218300,4,2,10,59.183,0,59.183,910001.801208496,5333.40960326428,5a3cbffd-e6f9-460d-bc4c-0a16ebd06cb8
434,218500,6,2,10,13.015,3,16.015,525427.88470459,3346.88463125415,1171252e-54e6-4cf9-8cea-2e428abe7151
435,218600,6,2,10,12.164,0,12.164,429668.33795166,2714.03589023498,d836b174-4727-4c0a-81c0-2e652180a9ad
436,218702,6,2,10,4.507,0,4.507,359591.135986328,3135.62036200571,0b25562b-1717-4a32-98ad-1d38af0c3e74
437,218800,6,2,10,31.126,0,31.126,412426.466064453,2747.25173102699,955f4d63-a60e-4776-9e77-c001a46ca78d
438,218900,6,2,10,11,0,11,704715.17590332,3509.35084424445,ba2a7f39-6f7c-437c-9fcb-842818e0ede1
439,219020,6,2,10,3.459,0,3.459,736975.969726563,3355.80077536178,481409f8-f2dc-4b94-9b06-97c004d9e6b9
440,219300,6,2,10,27.942,0,27.942,654292.340209961,3426.13559861453,aa20b21b-e9e8-4a6e-8b8a-c6e452b4c43f
441,219500,6,2,10,41.918,0,41.918,570933.14630127,3109.1389516147,7a002fd1-c1b9-4c16-899d-e2e29619a014
442,219700,6,2,10,65.889,0,65.889,1087192.23883057,5055.06484330415,50bb76d3-a0c8-46cb-a9da-eca6da82d78e
443,219901,6,2,10,14.415,0,14.415,527923.365661621,3073.6856915984,8d23de6e-20ba-4e51-9f7c-ecd4e2481dc1
444,219902,6,2,10,7.019,0,7.019,809595.681213379,4038.79802047388,7abc8648-8261-46e7-9439-3a16aa5df9fe
445,220000,6,2,10,15.121,0,15.121,975652.946105957,3898.26805586099,0d9428d0-d300-42c2-94e0-86f8d442e483
446,220100,6,2,10,9.029,0,9.029,994140.705444336,5116.0242180484,3c48f84e-1ae1-4a69-b33e-d2ae67b70f02
447,221120,4,2,1,30.069,0,30.069,318114.251098633,2295.74528504486,51de25fa-8727-4fdf-90d5-daacc4c9b234
448,221210,4,2,10,13.676,0,13.676,360737.989074707,2583.83600486915,6ba3fa3e-64de-4a48-8d37-f10caabc5c4e
449,221302,4,2,10,15.237,0,15.237,462942.424499512,3106.7478006711,2483b123-5ec7-4375-8a1d-929978e507d3
450,221303,4,2,10,13.049,0,13.049,235079.477661133,1976.94972110542,bd278f9c-6a93-49ee-80c1-eac7f54f6f6a
451,221304,4,2,10,13.43,0,13.43,227236.417419434,1923.93296428,29f1e369-4f61-49b9-aca9-c1e90920953a
452,221402,6,2,10,19.634,0,19.634,534399.896179199,3921.29900622866,2656d505-c906-408e-bac5-d4b9d21afd00
453,221500,6,2,8,7.676,0,7.676,381165.452819824,2557.46300824046,9bf6797d-6c8c-4906-8156-3d0d2ebe7884
454,221601,6,2,8,44.542,0,44.542,370532.743591309,2531.76493526803,91cda4d2-7c05-4f5a-9568-1da89b10d984
455,221602,6,2,1,18.83,0,18.83,522883.234924316,3662.13771776935,f0d2c389-e4d3-43f0-9612-c86f0ea45acf
456,221810,6,2,8,2.676,0,2.676,304908.188293457,2280.47620798745,c0ee537a-8c2b-47c7-afa2-80e6748ff688
457,221820,6,2,9,4.618,0,4.618,204651.690856934,1781.81940310816,0afbf6b4-1859-49dd-b35a-cb38467c6b85
458,221900,6,2,9,11.831,2,13.831,417194.608703613,3221.0684560843,cc6a98a4-fbb5-40ac-a93b-b95a634252ef
459,222002,6,2,8,3,0,3,657002.762634277,3307.78069622171,962d8b65-5862-456d-9aa6-1a94aa51f81b
460,222100,6,2,8,5.493,0,5.493,479644.199645996,3199.37441968817,782438ba-6eb5-4a9e-b9ee-e6f55ee27de1
