FID,Tract,SPA,SD,CD,totUnshelt,totSheltPe,totPeople,Shape__Area,Shape__Length,OBJECTID,Tract_N,SPA,SD,CD,totUnshelt,totShelt,totPeople,Shape__Area,Shape__Length,GlobalID,OBJECTID,Tract_N,SPA,Detailed_1,CD,Detailed_N,SD,Tract_1,Year_1,totUnshe_1,totShelt_1,totPeopl_1,u_dens,s_dens,t_dens,unincorpor,Shape__Area,Shape__Length
850,265201,5,3,5,4.181,0,4.181,641067.9296875,4383.582420941229,847,209102,4,1,1,17.067999999999998,52,69.068,303970.59161377,2545.14332424435,eda47015-6ee9-44a5-ad36-b6de36c848d4,846,265201,5,Westwood NC,5,Westwood NC,3,265201,2019,0.0,0,0.0,0.0,0.0,0.0,No,4723321.11328125,11887.1265745054
851,265202,5,3,5,38.181,0,38.181,840404.31640625,4251.24919686225,848,209104,4,1,1,12.777999999999999,98,110.77799999999999,71341.6184692383,1165.56960825441,bd7a3423-8722-4eb7-9d0d-95ca2b38fbfc,847,265202,5,Westwood NC,5,Westwood NC,3,265202,2019,37.400999999999996,0,37.400999999999996,168.373849,0.0,168.373849,No,6192502.98144531,11548.779066404699
852,265301,5,3,5,15.102,0,15.102,2331615.89453125,7553.32985481217,849,209200,4,1,1,40.55,13,53.55,412235.353149414,2667.54048242827,045598d5-9187-4737-940c-eb14dc5b73a4,848,265301,5,Westwood NC,5,Westwood NC,3,265301,2019,8.411,0,8.411,13.651017000000001,0.0,13.651017000000001,No,17176845.2587891,20495.3337220996
853,265303,5,3,5,0.0,0,0.0,216219.0625,2120.80496654232,850,209300,4,1,1,46.227,0,46.227,306877.901794434,2419.70033561794,1b7e30ca-68f2-49be-be32-ec2a8cea9ae2,849,265303,5,Westwood NC,5,Westwood NC,3,265303,2019,0.0,0,0.0,0.0,0.0,0.0,No,1629782.32910156,5809.968912422591
854,265304,5,3,5,2.926,0,2.926,191361.484375,2170.44854525498,851,209402,4,1,1,22.655,0,22.655,136492.37219238302,1479.6402631123901,9cdf2953-ebc5-42bd-bff7-c486e329a69f,850,265304,5,Westwood NC,5,Westwood NC,3,265304,2019,1.0,0,1.0,19.77359,0.0,19.77359,No,1410068.6484375,5886.314093636291
855,265305,5,3,5,11.116,0,11.116,454018.1875,3685.0449678855102,852,209403,4,1,1,48.776,0,48.776,138461.201721191,1489.56810169307,c5988038-956b-44ec-a852-e8a67f24a9b2,851,265305,5,Westwood NC,5,Westwood NC,3,265305,2019,53.556999999999995,0,53.556999999999995,446.304154,0.0,446.304154,No,3504956.36914063,10054.4712827186
856,265410,5,3,11,1.0,0,1.0,822461.4140625,5366.01290669136,853,209510,4,1,1,62.443999999999996,0,62.443999999999996,182728.069274902,1771.8327869618802,daa938f4-7311-45a9-aef3-c58e8bb44c64,852,265410,5,Brentwood Community Council,11,Brentwood Community Council,3,265410,2019,0.0,0,0.0,0.0,0.0,0.0,No,6059870.42871094,14556.1129997414
857,265420,5,3,5,0.0,0,0.0,1067680.64453125,4547.179053085661,854,209810,4,1,1,12.725,10,22.725,154571.418701172,1644.4207818088198,6e766be0-5c04-46cb-94e1-8d783742b856,853,265420,5,Westwood NC,5,Westwood NC,3,265420,2019,0.0,0,0.0,0.0,0.0,0.0,No,7864697.20703125,12338.6808730447
858,265510,5,3,5,12.585,0,12.585,560083.203125,3055.20770967308,855,209820,4,1,1,6.507000000000001,0,6.507000000000001,179432.977172852,1736.11143593509,e145e0e8-562c-48ec-b724-4bbc188a3fff,854,265510,5,Westwood NC,5,Westwood NC,3,265510,2019,17.273,0,17.273,116.66446599999999,0.0,116.66446599999999,No,4159825.08398438,8345.58474957279
859,265520,5,3,5,45.119,0,45.119,1120880.75,4943.12428654391,856,211000,4,3,4,13.144,0,13.144,2669870.6451416,7654.98263818963,58598118-f2b5-41b6-8bd3-7d94645bfbd6,855,265520,5,Westwood NC,5,Westwood NC,3,265520,2019,87.037,0,87.04,293.707448,0.0,293.717571,No,8269814.73144531,13435.2109146735
860,265601,5,3,5,16.127,0,16.127,910066.6875,4223.454627741021,857,211120,4,2,13,32.52,3,35.52,568269.953735352,3212.58700583283,5c6bfe90-2206-4570-abb5-bee2147dcf7b,856,265601,5,Westwood NC,5,Westwood NC,3,265601,2019,2.0,0,2.0,8.313311,0.0,8.313311,No,6706990.5,11465.2522618597
861,265602,5,3,5,2.591,0,2.591,490651.99609375,3417.5684777005604,858,211121,4,2,13,4.0,0,4.0,221859.697143555,2292.1291337940397,037b6ee9-5770-4918-90d4-7ce11ae841fa,857,265602,5,Westwood NC,5,Westwood NC,3,265602,2019,1.0,0,1.0,7.710614,0.0,7.710614,No,3615249.45117188,9280.91765392817
862,265700,5,3,5,5.0,0,5.0,1801291.66015625,5613.8607916571,859,211201,4,2,13,0.0,0,0.0,139788.622070313,1499.69191605535,7b44869d-039e-466b-bbac-8ca78391a3b9,858,265700,5,Westwood NC,5,Westwood NC,3,265700,2019,7.0,0,7.0,14.703005,0.0,14.703005,No,13272860.390625,15243.8317497101
863,267100,5,3,5,10.777000000000001,0,10.777000000000001,1612255.01171875,5252.16243815697,860,211202,4,2,13,6.303999999999999,0,6.303999999999999,179525.40875244103,1696.1144629120001,58003dec-4ca7-4d90-9c3e-b3ba4b2a48fa,859,267100,5,Westside NC,5,Westside NC,3,267100,2019,0.0,0,0.0,0.0,0.0,0.0,No,11883107.458984401,14259.9493732303
864,267200,5,3,5,39.989000000000004,0,39.989000000000004,1719251.41796875,5452.99205452969,861,211310,4,2,13,10.482999999999999,0,10.482999999999999,144030.417541504,1524.7616916172199,acaf72f7-7e15-4ea9-bc22-2a4291d11b2d,860,267200,5,Westside NC,5,Westside NC,3,267200,2019,74.492,0,74.492,163.8634,0.0,163.8634,No,12673417.078125,14810.541689956699
865,267300,5,3,11,41.658,0,41.658,627854.2890625,3195.91856734481,862,211410,4,2,10,1.0,0,1.0,271344.77282714803,2288.35539654674,0b44f8f8-8fab-4d24-b494-d418d76a9359,861,267300,5,West Los Angeles NC,11,West Los Angeles NC,3,267300,2019,34.76,0,34.76,209.376495,0.0,209.376495,No,4671655.44824219,8743.875013874209
866,267402,5,3,11,16.872,0,16.872,626146.8984375,3256.42173561674,863,211420,4,2,10,16.338,0,16.338,381747.224304199,2560.7361283230302,fb7ec2e4-5d08-463e-8e95-48d47338e08a,862,267402,5,West Los Angeles NC,11,West Los Angeles NC,3,267402,2019,1.0,0,1.0,6.039498,0.0,6.039498,No,4657365.92578125,8902.286868760071
867,267403,5,3,11,4.926,120,124.926,358506.25,2885.16873929815,864,211500,4,3,4,11.705,0,11.705,908481.23449707,3989.44561182633,7abafffb-ad98-4dd8-b465-cb54436672d3,863,267403,5,West Los Angeles NC,11,West Los Angeles NC,3,267403,2019,6.0,0,6.0,63.297326,0.0,63.297326,No,2523819.91113281,7859.972395455649
868,267404,5,3,11,6.851,0,6.851,415346.53125,2715.63038473277,865,211701,4,3,4,2.676,0,2.676,652526.007629395,3214.4482745906603,f33e6dff-db3e-4f9e-9b70-789afb5e63aa,864,267404,5,West Los Angeles NC,11,West Los Angeles NC,3,267404,2019,5.968,0,5.968,54.341243999999996,0.0,54.341243999999996,No,3061690.72949219,7371.503918409059
869,267501,5,3,11,14.61,0,14.61,662645.28515625,3339.19838321415,866,211704,4,2,10,7.0,0,7.0,185515.64892578102,1753.3047169457998,a60cb776-42a6-481b-9015-50b303de84dd,865,267501,5,West Los Angeles NC,11,West Los Angeles NC,3,267501,2019,45.84,0,45.84,261.59567999999996,0.0,261.59567999999996,No,4885252.85839844,9068.218651270508
870,267502,5,3,11,28.059,0,28.059,634646.19140625,3286.98167195182,867,211802,4,2,10,37.705999999999996,0,37.705999999999996,326010.87933349604,2421.93774197735,e493d06a-65f7-4f9b-8887-f624f5736e3b,866,267502,5,West Los Angeles NC,11,West Los Angeles NC,3,267502,2019,11.979000000000001,0,11.979000000000001,71.37019000000001,0.0,71.37019000000001,No,4760763.55175781,8987.56739511178
871,267600,5,3,11,24.772,0,24.772,1853190.41015625,5606.5895916922,868,211804,4,2,10,5.052,0,5.052,186300.69812011698,1730.4937376898802,d083976e-b2c5-4e29-b2c2-60e4511da818,867,267600,5,West Los Angeles NC,11,West Los Angeles NC,3,267600,2019,46.994,0,46.994,95.877027,0.0,95.877027,No,13735578.044921901,15265.5082807457
872,267700,5,2,11,17.389,0,17.389,1186979.64453125,4490.16042824865,869,211910,4,2,10,0.0,0,0.0,138216.46673584,1491.98359582897,002507df-a4a5-4101-891b-1154b3f6e649,868,267700,5,West Los Angeles NC,11,West Los Angeles NC,2,267700,2019,22.756999999999998,0,22.756999999999998,72.495598,0.0,72.495598,No,8751072.38476563,12188.781888283
873,267800,5,3,5,20.595,169,189.595,1680694.875,5482.77481828349,870,234501,6,2,8,10.275,0,10.275,753387.95300293,3889.4807957821704,c5b3160d-2c4f-4d8b-8c93-a192ad4af834,869,267800,5,Westside NC,5,Westside NC,3,267800,2019,22.293000000000003,30,52.293,50.156665000000004,67.496521,117.653186,No,12390732.9570313,14895.1185495811
874,267901,5,3,5,0.0,0,0.0,1635290.47265625,5592.74675324079,871,234502,6,2,8,11.739,25,36.739000000000004,555591.895263672,3548.35246036336,cbe8548f-4943-491e-b745-a979bd757ddf,870,267901,5,Westside NC,5,Westside NC,3,267901,2019,3.7889999999999997,0,3.7889999999999997,8.765027,0.0,8.765027,No,11997551.7578125,15231.2642847322
875,267902,5,3,5,2.591,0,2.591,1136183.96875,4736.91657801545,872,234600,6,2,8,28.212,8,36.211999999999996,1303640.28161621,5352.39787734581,65cb0b22-9b10-4875-bf1d-b0083bc88148,871,267902,5,Westside NC,5,Westside NC,3,267902,2019,7.671,0,7.671,25.534907,0.0,25.534907,No,8375357.00683594,12865.765166025802
876,269000,5,2,5,11.165999999999999,0,11.165999999999999,3334265.21484375,10985.7967324484,873,234700,6,2,8,17.667,0,17.667,744206.946289063,4526.59389123419,c35386db-6fcc-4a83-a68a-8abc4043c9a3,872,269000,5,Westside NC,5,Westside NC,2,269000,2019,0.0,0,0.0,0.0,0.0,0.0,No,24586443.7753906,29816.0673752017
877,269100,5,2,5,6.021,0,6.021,1225711.6484375,4589.6605733386405,874,702901,5,4,11,11.831,0,11.831,3783767.55444336,7860.22515695755,b3d3e1ea-622f-4bef-81d5-c39e039e7832,873,269100,5,South Robertson NC,5,South Robertson NC,2,269100,2019,11.379000000000001,0,11.379000000000001,35.115928000000004,0.0,35.115928000000004,No,9034171.95507813,12462.2256820252
878,269300,5,2,5,3.591,0,3.591,3224514.05078125,7491.17061356665,875,234901,6,2,8,2.8310000000000004,0,2.8310000000000004,326039.008666992,2420.9281001428603,ca588e27-de44-4b77-990a-1ea55e6e6f5d,874,269300,5,Westside NC,5,Westside NC,2,269300,2019,22.221,0,22.221,26.058956,0.0,26.058956,No,23772301.8886719,20336.1953746049
879,269500,5,2,5,1.808,0,1.808,2036379.69140625,6540.57303335489,876,234902,6,2,8,10.57,0,10.57,445205.617492676,2991.6625283264502,5cb61585-1b1e-480d-bcbe-941cf63afb04,875,269500,5,South Robertson NC,5,South Robertson NC,2,269500,2019,1.557,0,1.557,2.891468,0.0,2.891468,No,15011616.8964844,17751.903586193
880,269601,5,2,10,14.515999999999998,0,14.515999999999998,487160.85546875,2790.68113850607,877,235100,6,2,8,11.58,0,11.58,1178180.06652832,5385.46276067869,7f7a4bb4-d4fa-46b4-8371-1e67ca1ef6b9,876,269601,5,South Robertson NC,10,South Robertson NC,2,269601,2019,13.602,0,13.602,105.58513799999999,0.0,105.58513799999999,No,3591434.66113281,7574.6444466290795
881,269602,5,2,10,1.808,0,1.808,424298.27734375,2699.34371529066,878,235202,6,2,8,25.363000000000003,0,25.363000000000003,853161.984375,4030.0607281497996,57af5e35-3026-4ddd-a0a4-01e254d5b160,877,269602,5,South Robertson NC,10,South Robertson NC,2,269602,2019,0.0,0,0.0,0.0,0.0,0.0,No,3128129.42089844,7325.9437237412
882,269700,5,2,10,16.073,0,16.073,1310395.51953125,5437.78877144756,879,236000,6,2,10,10.309000000000001,0,10.309000000000001,4015203.18951416,9603.53452960836,5985dcda-faf6-42c1-9e85-0d8be40258e6,878,269700,5,South Robertson NC,10,South Robertson NC,2,269700,2019,24.518,0,24.518,70.74537099999999,0.0,70.74537099999999,No,9661503.4921875,14772.4997386598
883,269800,5,2,5,18.277,0,18.277,681820.92578125,4429.55263967676,880,236100,6,2,10,17.381,0,17.381,1151693.61303711,4484.41739548257,f4c3ca95-7417-4f06-9e2a-38636c4445d4,879,269800,5,South Robertson NC,5,South Robertson NC,2,269800,2019,16.227,0,16.227,89.97858199999999,0.0,89.97858199999999,No,5027845.38476563,12035.2356471582
884,269903,5,2,5,15.463,0,15.463,414201.86328125,2839.39761707225,881,236203,6,2,10,47.151,0,47.151,321867.281188965,3205.6019534592797,720da684-78df-4053-918e-bdcec8fe67e4,880,269903,5,Palms NC,5,Palms NC,2,269903,2019,4.789,0,4.789,43.700706,0.0,43.700706,No,3028951.61132813,7713.037008087879
885,269904,5,2,5,28.217,0,28.217,492409.80859375,3322.2496375040196,882,236204,6,2,10,6.5120000000000005,0,6.5120000000000005,228941.738098145,2024.9824758232198,259253a1-eeff-4d48-b123-37cb7e8a5d28,881,269904,5,Palms NC,5,Palms NC,2,269904,2019,12.482000000000001,0,12.482000000000001,95.82631500000001,0.0,95.82631500000001,No,3631286.15527344,9019.961458621741
886,269905,5,2,5,23.664,0,23.664,347375.58203125,3063.1208366192304,883,236400,6,2,8,2.8310000000000004,0,2.8310000000000004,1315667.1918334998,5840.798217248929,68a78dde-32d6-4dcc-a88e-58a515e8d1fc,882,269905,5,Palms NC,5,Palms NC,2,269905,2019,28.609,0,28.609,311.29283799999996,0.0,311.29283799999996,No,2528997.08886719,8210.32254500037
887,269906,5,2,5,10.11,0,10.11,303566.49609375,2748.0007462942604,884,237102,6,2,9,16.043,0,16.043,457622.01928710897,2749.1720472323304,e52fe78c-8a72-4687-ab00-6a4d3cb40c6a,883,269906,5,Palms NC,5,Palms NC,2,269906,2019,3.346,0,3.346,41.664884,0.0,41.664884,No,2238710.37402344,7462.19571232116
888,269907,5,2,5,13.370999999999999,0,13.370999999999999,404009.28125,2807.8141766865197,885,237201,6,2,9,15.449000000000002,27,42.449,454312.399719238,2711.83124809224,1128c38a-ac25-4640-8e91-934bf6aa494a,884,269907,5,Palms NC,5,Palms NC,2,269907,2019,1.0,0,1.0,9.35704,0.0,9.35704,No,2979312.62792969,7628.931920528059
889,270100,5,2,5,38.858000000000004,0,38.858000000000004,833059.43359375,4914.87764811888,886,237202,6,2,8,49.028,0,49.028,1105949.07122803,4384.59488763375,42ec72a8-fa42-4e5f-b64e-7e1092110bd5,885,270100,5,Palms NC,5,Palms NC,2,270100,2019,70.40899999999999,0,70.40899999999999,319.502768,0.0,319.502768,No,6141974.88476563,13356.4403894932
890,270200,5,2,10,62.831,4,66.831,1115570.046875,5270.60511354684,887,237300,6,2,8,35.561,0,35.561,1003222.04730225,4099.949066977199,45ad9634-6a84-4549-b7f3-198fe3f7e6b7,886,270200,5,South Robertson NC,10,South Robertson NC,2,270200,2019,36.903,0,36.903,125.068802,0.0,125.068802,No,8225295.56933594,14331.3378317171
891,270300,4,2,10,39.305,0,39.305,1425742.76953125,5033.91563031975,888,237402,6,2,8,28.318,0,28.318,522378.61566162104,2936.1646689261797,cd6d08ad-5e64-4709-b24b-3a032a0a5901,887,270300,4,Mid City NC,10,Mid City NC,2,270300,2019,42.92,0,42.92,113.833244,0.0,113.833244,No,10511342.1240234,13671.9725438026
892,271100,5,2,5,37.363,0,37.363,1174224.20703125,5205.3434686766295,889,237500,6,2,8,4.256,0,4.256,348211.75567627,2504.22538826752,9157903f-dd59-495d-950e-05104078b9c4,888,271100,5,Westside NC,5,Westside NC,2,271100,2019,32.504,0,32.504,104.658843,0.0,104.658843,No,8658363.40820313,14155.0748455172
893,271200,5,2,11,27.38,0,27.38,765523.1875,5036.04707399457,890,237600,6,2,8,12.918,0,12.918,505354.625,2888.59569126922,730a39c7-062c-47f6-b75b-1da11a171666,889,271200,5,Mar Vista NC,11,Mar Vista NC,2,271200,2019,28.8,0,28.8,142.232351,0.0,142.232351,No,5644662.95019531,13692.7242661113
894,271300,5,2,11,19.4,0,19.4,2134679.34375,7127.47153118063,891,237720,6,2,8,10.333,0,10.333,325869.284362793,2663.2835608308396,a546e737-fded-4886-b850-7242bd37a395,890,271300,5,Mar Vista NC,11,Mar Vista NC,2,271300,2019,28.503,0,28.503,50.473839,0.0,50.473839,No,15826936.5146484,19356.9549349017
895,271400,5,2,11,6.285,0,6.285,1676448.921875,5340.35042113819,892,237800,6,2,8,9.155,0,9.155,976635.3395385741,3991.95974721511,abf61131-e541-4cb5-a99d-8de4d3c365e9,891,271400,5,Mar Vista NC,11,Mar Vista NC,2,271400,2019,3.5780000000000003,0,3.5780000000000003,8.064794000000001,0.0,8.064794000000001,No,12369621.5517578,14631.7989471128
896,271500,5,2,11,1.591,3,4.591,1327992.5625,4809.0084588104,893,238000,6,2,8,26.304000000000002,0,26.304000000000002,1681787.97167969,6351.475551433629,fb609b2a-722a-40f4-8b18-b60492f766a3,892,271500,5,Mar Vista NC,11,Mar Vista NC,2,271500,2019,2.968,0,2.968,8.446575,0.0,8.446575,No,9795573.37890625,13061.244379536001
897,271600,5,2,11,4.095,0,4.095,1318714.61328125,4621.68886289151,894,238100,6,2,8,0.0,141,141.0,985590.50769043,4048.68570783536,c3f7e308-3e60-433c-88d1-683c8713c76f,893,271600,5,Mar Vista NC,11,Mar Vista NC,2,271600,2019,8.369,0,8.369,23.987313,0.0,23.987313,No,9727324.47558594,12555.3477152201
898,271701,5,2,5,1.0,0,1.0,1455261.046875,5083.698121101479,895,238200,6,2,8,14.739,0,14.739,1026734.36712646,4215.76636801962,ee5aeafd-418c-488b-b7c7-44f22f3be8e0,894,271701,5,Mar Vista NC,5,Mar Vista NC,2,271701,2019,3.7889999999999997,0,3.7889999999999997,9.842467999999998,0.0,9.842467999999998,No,10732410.998046901,13808.6518795541
899,271702,5,2,5,37.865,0,37.865,1033836.6171875,4912.136286976521,896,238320,6,2,8,27.005,8,35.005,470559.73449707,2937.3089005974703,2a14c574-5560-444e-ae95-f79074a4ad8f,895,271702,5,Mar Vista NC,5,Mar Vista NC,2,271702,2019,37.181,0,37.181,135.948282,0.0,135.948282,No,7623818.58789063,13336.1303397993
900,271801,5,2,5,5.6160000000000005,0,5.6160000000000005,704488.6015625,3546.3925673980702,897,238400,6,2,8,18.28,0,18.28,1303537.6763916,4849.42185353544,8ba6a316-f63c-4941-859f-5657e14785db,896,271801,5,Mar Vista NC,5,Mar Vista NC,2,271801,2019,12.357999999999999,0,12.357999999999999,66.296027,0.0,66.296027,No,5160417.11621094,9600.7456509101
901,271802,5,2,5,9.302,0,9.302,842617.70703125,3724.4198845424,898,239202,6,2,9,66.419,106,172.419,1274985.34405518,4885.31985362927,77b30190-fe9f-441a-ae85-b70d8d8bb1ce,897,271802,5,Palms NC,5,Palms NC,2,271802,2019,15.759,0,15.759,70.687675,0.0,70.687675,No,6167518.85839844,10130.1898363594
902,271901,5,2,11,1.0,0,1.0,956180.87109375,3938.8684847416207,899,239310,6,2,9,26.846,0,26.846,535210.760314941,2953.0293482240504,735dfef1-07d6-45ab-b27f-e248cfb64519,898,271901,5,Mar Vista NC,11,Mar Vista NC,2,271901,2019,53.593,0,53.593,211.81199700000002,0.0,211.81199700000002,No,7026389.26464844,10691.7109076491
903,271902,5,2,11,0.0,0,0.0,1348382.5,4694.0101731186,900,239320,6,2,9,1.831,0,1.831,347803.147277832,2526.95793793334,35483f32-f428-4b78-a0e4-8fb0e6e7566b,899,271902,5,Mar Vista NC,11,Mar Vista NC,2,271902,2019,9.567,0,9.567,26.810345,0.0,26.810345,No,9947726.51074219,12748.7266034455
904,272100,5,2,11,1.808,0,1.808,1749489.046875,5454.44707992046,901,239330,6,2,9,57.575,0,57.575,984602.2288818359,4144.03359635901,83896fd3-47aa-415c-924c-0ba959619b53,900,272100,5,Mar Vista NC,11,Mar Vista NC,2,272100,2019,17.91,0,17.91,38.677911,0.0,38.677911,No,12909175.5107422,14819.446109574299
905,272201,5,2,11,29.767,5,34.766999999999996,379253.5390625,2466.54024259258,902,239502,6,2,9,30.725,0,30.725,512804.62689209,3300.7396935018105,4926cf42-8e71-4717-afae-4d6e1f6bf988,901,272201,5,Mar Vista NC,11,Mar Vista NC,2,272201,2019,16.447,0,16.447,163.832827,0.0,163.832827,No,2713197.43164063,6652.44328092448
906,272202,5,2,11,20.999000000000002,0,20.999000000000002,451528.953125,3233.4055146135197,903,239601,6,2,9,29.135,0,29.135,423102.84136962896,2927.34564965712,9cdd99e6-a030-47c5-8dc3-2e3011163ef4,902,272202,5,Mar Vista NC,11,Mar Vista NC,2,272202,2019,7.367000000000001,0,7.367000000000001,61.633931000000004,0.0,61.633931000000004,No,3320137.3046875,8715.51125725543
907,272301,5,2,11,4.19,0,4.19,881158.2890625,4687.2961664248705,904,239701,6,2,9,11.110999999999999,20,31.111,415560.190917969,2857.9339176211797,678fe099-2f04-44d7-8453-ac31ff191e41,903,272301,5,Mar Vista NC,11,Mar Vista NC,2,272301,2019,1.7890000000000001,0,1.7890000000000001,7.670927000000001,0.0,7.670927000000001,No,6619637.53808594,12674.028525345
908,272302,5,2,11,1.926,0,1.926,736844.3203125,3889.2878696739704,905,239702,6,2,9,72.848,0,72.848,483129.749450684,3034.02599870828,4161fa9f-9266-4884-b53a-f88f9a187d96,904,272302,5,Mar Vista NC,11,Mar Vista NC,2,272302,2019,25.115,0,25.115,128.771357,0.0,128.771357,No,5424264.75292969,10578.427217565999
909,273100,5,3,11,53.964,0,53.964,1715090.796875,5691.60416353308,906,239802,6,2,9,5.184,0,5.184,610760.426025391,3432.5729111514697,802cc5e6-4060-435d-afbf-f5730f8a8d97,905,273100,5,Venice NC,11,Venice NC,3,273100,2019,92.53399999999999,0,92.53399999999999,203.840529,0.0,203.840529,No,12635140.4482422,15465.603221833
910,273200,5,3,11,110.094,36,146.094,936274.68359375,4236.81293855344,907,240010,6,2,9,9.0,0,9.0,589845.6633911129,3726.1385218660903,6af87e84-bbc7-4e92-a0e9-9963d69356ba,906,273200,5,Venice NC,11,Venice NC,3,273200,2019,92.505,10,102.51,373.230479,40.34706,413.597713,No,6923476.16796875,11520.2800988893
911,273300,5,3,11,232.108,21,253.108,834101.1953125,4135.51455487789,908,240020,6,2,9,25.348000000000003,0,25.348000000000003,722101.5045776371,3919.8162619792997,959662d4-9d2e-4bf6-baca-f6567af2381a,907,273300,5,Venice NC,11,Venice NC,3,273300,2019,146.06,0,146.06,661.464811,0.0,661.464811,No,6174469.76074219,11231.7004113438
912,273402,5,3,11,202.62099999999998,0,202.62099999999998,896657.56640625,4232.07319124135,909,240200,6,2,8,101.816,268,369.816,747309.7592773441,3444.17186933363,6ad8d325-8a66-4187-ad07-f0dcb0614f0c,908,273402,5,Venice NC,11,Venice NC,3,273402,2019,303.69,0,303.69,1279.298298,0.0,1279.298298,No,7327851.00195313,11816.684845816399
